Car ID,Car,Body Type,Engine Type,Price ($),Year of Manufacture,Transmission Type,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Drive Type
15523,Ford Explorer,Wagon,Petrol,40161.98,2023,Automatic,30074.19,19.1,7,8,9,9,1828.88,4,5,,AWD
15524,Tata Harrier,SUV,Diesel,31878.3,2013,Automatic,22246.39,24.7,8,7,7,6,2871.99,5,5,,AWD
15525,Hyundai Elantra,Wagon,Diesel,19803.27,2020,Manual,11049.9,27.7,4,8,6,4,608.69,5,5,,FWD
15526,Toyota Corolla,Wagon,Petrol,21465.88,2011,Manual,12553.97,28,4,5,5,4,1221.86,2,5,,FWD
15527,Kia Niro EV,SUV,Hybrid,47475.14,2016,Automatic,33018.57,25.6,6,9,6,8,1616.11,2,5,,AWD
15528,Toyota Highlander,Wagon,Hybrid,41993.29,2014,Automatic,29625.15,22.8,6,9,8,8,1332.13,5,7,,AWD
15529,Ford Mustang Mach-E,SUV,Hybrid,37974.93,2012,Automatic,23235.72,25.2,8,10,7,6,816.1,2,4,,FWD
15530,Nissan GT-R,Sedan,Petrol,86550.21,2011,Manual,56391.42,9.7,9,8,8,6,3688.43,2,4,,AWD
15531,Chevrolet Corvette,Convertible,Petrol,90420.05,2014,Automatic,59683.01,9.8,10,8,6,7,4297.39,4,4,,AWD
15532,Toyota Camry,Sedan,Petrol,25716.46,2011,Automatic,11346.06,28.1,6,5,6,6,1237.67,4,5,,FWD
15533,Dodge Durango,Wagon,Hybrid,54718.78,2015,Automatic,38209.17,18.4,7,10,8,6,2498.84,3,4,,AWD
15534,BMW X5,Convertible,Hybrid,170120.63,2015,Automatic,149358.51,8.2,10,7,9,10,5606,2,4,,RWD
15535,Volkswagen Passat,Sedan,Diesel,46442.47,2012,Automatic,34234.81,20.4,8,6,7,7,1950.7,2,5,,AWD
15536,Jaguar F-Pace,Sedan,Hybrid,133309.79,2023,Automatic,108718.13,11.9,10,7,9,10,4175.27,2,4,,RWD
15537,Chevrolet Traverse,Wagon,Hybrid,44457.21,2010,Automatic,30578.1,23.4,8,7,9,8,1850.06,3,7,,FWD
15538,Volkswagen Tiguan,Wagon,Hybrid,33097.1,2010,Automatic,20866.86,21.7,6,6,10,9,1734.86,1,5,,FWD
15539,Jaguar XF,SUV,Diesel,100668.85,2017,Automatic,75026.52,8.9,10,7,9,10,4849.51,4,4,,AWD
15540,Suzuki Baleno,Wagon,Diesel,18873.28,2024,Manual,10401.16,26.2,4,5,4,5,1176.55,5,5,,FWD
15541,Hyundai Kona,Wagon,Diesel,35106.85,2012,Manual,24231,20.8,6,6,6,5,2104.48,1,5,,AWD
15542,Nissan GT-R,Sedan,Diesel,96037.09,2015,Automatic,69531.1,10.2,10,10,8,7,3667.88,5,4,,AWD
15543,Maserati Ghibli,Sedan,Diesel,163781.87,2011,Automatic,121268.49,10.2,10,6,10,9,5655.64,3,4,,RWD
15544,Ford Mustang,Convertible,Diesel,88901.18,2013,Manual,65564.04,8.1,10,5,8,5,3739.71,4,4,,AWD
15545,BMW X5,SUV,Petrol,153928.41,2023,Automatic,137476.02,11.6,10,5,9,9,5898.69,3,4,,RWD
15546,Lexus LS,Sedan,Hybrid,109634.75,2010,Automatic,95304.34,11.4,10,6,9,9,5037.23,4,5,,AWD
15547,Chevrolet Bolt,SUV,Electric,31122.54,2024,Automatic,24019.44,28.1,7,7,7,8,781.26,1,4,77.3,FWD
15548,Ford Fusion,Sedan,Diesel,17902.51,2024,Automatic,8816.45,26,5,8,6,6,902.57,5,5,,FWD
15549,Tata Harrier,Wagon,Petrol,31463.29,2022,Automatic,19371.6,15.4,8,7,6,5,2326.17,2,5,,FWD
15550,Audi Q7,Coupe,Hybrid,111993.13,2017,Automatic,81803.18,11.9,10,10,10,8,4698.01,1,4,,RWD
15551,Toyota Highlander,SUV,Diesel,43812.27,2012,Automatic,27616.26,17.1,8,8,8,8,1723.05,4,7,,FWD
15552,Dodge Durango,Wagon,Petrol,43129.1,2017,Automatic,26619.69,17.9,7,8,6,7,2256.01,1,4,,FWD
15553,BMW i3,SUV,Electric,36278.58,2011,Automatic,27218.5,26.8,7,8,6,6,1936,4,4,50.5,AWD
15554,Ford Fusion,Wagon,Diesel,28481.64,2023,Manual,16970,25.7,4,5,6,6,784.09,4,5,,FWD
15555,Volkswagen Tiguan,Wagon,Petrol,36710.36,2020,Automatic,23870.11,22.9,8,6,8,8,2244.39,4,5,,AWD
15556,Nissan Altima,Hatchback,Diesel,29908.53,2024,Automatic,14349.63,23.5,6,7,6,6,631.65,4,5,,FWD
15557,Subaru WRX,Convertible,Diesel,82663.22,2012,Automatic,55469.29,11.1,9,8,7,7,3776.86,3,4,,AWD
15558,Hyundai Tucson,Wagon,Hybrid,40441.24,2010,Automatic,28603.25,24.1,7,5,9,10,2443.02,2,7,,AWD
15559,Jeep Grand Cherokee,Wagon,Hybrid,40390.27,2021,Automatic,32099.93,16.8,8,10,7,5,2531.24,2,5,,AWD
15560,Hyundai Tucson,SUV,Hybrid,46919.9,2019,Automatic,31514.34,22.1,7,8,8,8,1411.33,2,7,,AWD
15561,Volkswagen Tiguan,Minivan,Hybrid,29338.92,2012,Automatic,18677.89,19.3,7,8,9,10,2458.11,1,7,,FWD
15562,Tata Harrier,Wagon,Hybrid,58413.78,2010,Automatic,41381.41,18.4,7,10,7,5,2653.68,3,5,,AWD
15563,Tesla Model S,SUV,Hybrid,53612.15,2017,Automatic,42320.08,29.2,7,6,8,8,674.43,2,4,,FWD
15564,Mercedes S-Class,Sedan,Diesel,118071.64,2010,Automatic,82826.29,10.7,8,8,9,9,6023.33,5,4,,AWD
15565,Subaru WRX,Sedan,Diesel,93258.73,2014,Manual,74334.15,14.1,9,9,7,5,4088.62,4,2,,RWD
15566,Ford Focus,Hatchback,Petrol,16989.35,2015,Manual,10040,29.8,5,8,4,5,638.01,5,5,,FWD
15567,Dodge Charger,Convertible,Petrol,88994.17,2013,Automatic,54389.48,8.1,9,7,7,5,3807.13,4,2,,RWD
15568,Mercedes C-Class,Sedan,Diesel,174396.47,2020,Automatic,137390.84,10.4,9,10,9,9,4523.79,2,4,,AWD
15569,Honda Civic,Wagon,Petrol,28084.56,2010,Manual,15358.45,24.7,4,6,5,5,615,2,5,,FWD
15570,Ford Explorer,Wagon,Petrol,38265.32,2012,Automatic,23818.99,16.8,8,10,8,10,2493.82,2,5,,FWD
15571,Mazda CX-5,Minivan,Diesel,36538.02,2024,Automatic,27489.34,19.3,6,10,9,9,1573.48,3,7,,AWD
15572,BMW 7 Series,Sedan,Petrol,160762.91,2021,Automatic,130030.18,9.6,8,9,10,10,5445.03,1,4,,AWD
15573,Toyota Highlander,Minivan,Petrol,35745.04,2011,Automatic,25655.02,24.2,6,8,9,10,1864.51,3,7,,FWD
15574,Chevrolet Bolt,SUV,Hybrid,40104.87,2024,Automatic,26704.6,28,7,5,6,8,1291.53,3,5,,FWD
15575,BMW i3,Hatchback,Electric,59311.76,2024,Automatic,36968.91,25.2,6,6,6,7,1486.35,3,5,84.8,FWD
15576,Kia Optima,Hatchback,Diesel,42973.09,2010,Automatic,28299.72,24.1,7,6,8,7,2975.86,2,7,,FWD
15577,Chevrolet Malibu,SUV,Diesel,43106.12,2023,Manual,31395.87,16.1,6,9,8,5,2674.17,1,5,,AWD
15578,Chevrolet Corvette,Coupe,Petrol,76220.72,2011,Manual,56025.43,12.9,10,8,6,6,4751.54,3,4,,AWD
15579,Audi Q7,Coupe,Petrol,120511.91,2021,Automatic,107273.19,10.9,10,5,10,9,6341.79,5,4,,AWD
15580,GMC Acadia,Sedan,Hybrid,30934.11,2024,Automatic,19625.52,20.8,6,9,6,6,1936.28,2,7,,FWD
15581,Tesla Model 3,SUV,Hybrid,44881.91,2021,Automatic,35722.34,26.4,6,10,7,7,1426.64,1,4,,FWD
15582,Honda Civic,Sedan,Diesel,19014.11,2010,Manual,10708.04,29.5,6,5,4,5,836.55,2,5,,FWD
15583,Mercedes C-Class,Sedan,Petrol,152023.09,2014,Automatic,133741.95,11.3,9,10,9,8,6838.23,2,4,,RWD
15584,Porsche Cayenne,SUV,Diesel,113575.88,2010,Automatic,91950.43,11.7,8,6,9,9,5987.43,4,5,,AWD
15585,Kia Optima,Hatchback,Petrol,33881.84,2010,Manual,24854.87,16.9,8,6,7,5,2899,4,4,,FWD
15586,Ford Mustang Mach-E,SUV,Electric,48671.46,2015,Automatic,38778.94,29.5,7,8,8,8,1655.16,5,5,37.1,FWD
15587,Tata Harrier,Wagon,Petrol,30076.06,2020,Manual,22861.49,24.2,8,10,6,5,2221.32,2,7,,FWD
15588,Chevrolet Camaro,Convertible,Diesel,67184.78,2018,Automatic,53175.28,8.9,10,5,7,6,4498.6,5,4,,AWD
15589,BMW M3,Sedan,Diesel,78462.56,2014,Automatic,47283.08,13.1,10,5,8,7,3115.48,5,2,,RWD
15590,Suzuki Swift,Wagon,Diesel,28130.54,2024,Manual,12695.27,27.2,4,10,6,4,660.22,2,5,,FWD
15591,Porsche 911,SUV,Petrol,102869.88,2015,Automatic,74001,8.8,8,8,10,8,6634.36,1,4,,RWD
15592,Hyundai Kona,Sedan,Diesel,54911.58,2014,Automatic,39930.3,23.3,7,8,8,7,2760.4,1,7,,FWD
15593,Hyundai Tucson,Minivan,Diesel,35358.2,2018,Automatic,24713.59,19.7,6,7,10,8,1121.01,5,7,,AWD
15594,Jaguar XF,Convertible,Diesel,164373.77,2023,Automatic,116587.58,10.4,10,7,10,10,6548.39,3,5,,AWD
15595,Tesla Model S,SUV,Hybrid,42278.44,2024,Automatic,33470.49,26.9,7,10,6,8,731.72,2,4,,AWD
15596,Mazda CX-5,SUV,Petrol,49021.54,2022,Automatic,35829.63,22.7,8,5,8,10,1821.41,2,7,,FWD
15597,Lexus LS,Convertible,Diesel,197442.68,2014,Automatic,141882.76,10.1,9,6,9,8,5088.32,1,4,,AWD
15598,BMW i3,Hatchback,Hybrid,32971.04,2019,Automatic,22294.83,25.4,8,5,8,7,1328,4,5,,FWD
15599,Mercedes S-Class,SUV,Diesel,162267.21,2016,Automatic,137396.07,10.7,8,9,10,8,5371.06,1,4,,AWD
15600,Kia Sorento,Minivan,Hybrid,26788.77,2024,Automatic,16611.2,17,6,6,9,8,2398.35,1,5,,FWD
15601,Chevrolet Traverse,Wagon,Diesel,27262.94,2023,Automatic,20676.86,21.6,6,9,10,9,1327.13,1,7,,AWD
15602,Nissan Rogue,SUV,Hybrid,28348.11,2014,Automatic,20173.3,19.3,8,10,9,8,1211.5,4,5,,FWD
15603,Kia Forte,Sedan,Diesel,28696.17,2013,Automatic,12445.94,29.3,4,8,5,6,919.16,3,5,,FWD
15604,Chevrolet Bolt,Sedan,Electric,34806.22,2024,Automatic,21093.57,26.5,8,9,7,6,1054.47,5,5,32.1,FWD
15605,Volkswagen Passat,Sedan,Hybrid,48769.44,2011,Manual,36372.89,16.9,7,10,8,5,1830.37,5,4,,FWD
15606,Dodge Challenger,Convertible,Diesel,88629.32,2010,Manual,67454.41,8.2,9,8,7,5,5430.02,5,2,,AWD
15607,BMW i3,Sedan,Electric,46028.99,2016,Automatic,34547.46,25.2,6,5,6,7,1669.02,1,5,53.7,FWD
15608,Tesla Model S,SUV,Electric,40533.79,2017,Automatic,27474.1,28.2,7,8,6,6,1236.11,4,5,51.1,AWD
15609,Toyota Prius,Hatchback,Electric,48147.48,2022,Automatic,34393.56,25.3,7,9,6,6,945.15,4,4,37.3,AWD
15610,Volkswagen Tiguan,SUV,Diesel,48077.53,2016,Automatic,35613.14,20,6,5,10,9,1348.88,4,5,,AWD
15611,Kia Niro EV,Hatchback,Electric,45151,2013,Automatic,34862.88,29.6,8,9,7,7,1829.18,5,4,33,FWD
15612,Honda CR-V,SUV,Petrol,41596.22,2015,Automatic,30182.29,22.2,7,7,8,10,1971.14,5,7,,AWD
15613,Chrysler Pacifica,SUV,Petrol,37277.38,2018,Automatic,25494.23,15.5,6,8,6,6,2873.75,5,4,,AWD
15614,Hyundai Ioniq,Sedan,Hybrid,42413.86,2020,Automatic,29342.49,26.5,7,9,7,7,993.22,2,5,,FWD
15615,Toyota Prius,Sedan,Electric,53277.43,2016,Automatic,38737.38,27.1,8,9,6,7,1326.56,5,4,37.2,FWD
15616,Nissan GT-R,Coupe,Diesel,89869.27,2024,Automatic,61280.78,13.4,10,10,7,7,4975.62,4,4,,RWD
15617,Dodge Charger,Convertible,Diesel,94051.62,2015,Automatic,60885.98,14.4,10,8,6,6,3856.45,5,4,,RWD
15618,Jeep Grand Cherokee,Wagon,Petrol,45995.48,2023,Automatic,34854.27,22.6,7,6,6,6,2322.39,5,7,,FWD
15619,Audi A4,Convertible,Diesel,126114.02,2010,Automatic,88394.5,9.7,9,6,9,9,5276.36,1,5,,AWD
15620,Dodge Charger,Convertible,Diesel,80080.09,2014,Automatic,48633.88,12.9,10,9,7,6,4525.65,5,4,,AWD
15621,Hyundai Ioniq,Sedan,Hybrid,39242.71,2019,Automatic,27430.65,30,8,6,8,7,1103.05,3,5,,FWD
15622,Ford Explorer,Wagon,Hybrid,36766.52,2020,Automatic,27205.55,16.6,8,9,8,10,1074.27,2,7,,FWD
15623,Ford Mustang Mach-E,SUV,Hybrid,48369.18,2018,Automatic,32493.51,29.6,7,9,6,8,1369.61,4,4,,FWD
15624,Porsche Boxster,Coupe,Diesel,77436.8,2021,Automatic,59549.16,14.2,10,5,8,7,4100.5,1,4,,AWD
15625,BMW X5,Convertible,Petrol,153983.56,2018,Automatic,133332.18,8.2,8,9,10,10,4792.08,4,4,,RWD
15626,Toyota Camry,Hatchback,Diesel,28917.03,2023,Automatic,16797.27,26.2,5,8,6,4,1379.72,4,5,,FWD
15627,GMC Acadia,SUV,Petrol,44014.44,2021,Automatic,33580.82,24.2,8,8,7,5,1632.22,2,5,,FWD
15628,Ford Mustang Mach-E,SUV,Electric,57330.9,2010,Automatic,44545.82,28.6,7,9,7,6,1040.65,4,4,84.7,AWD
15629,Hyundai Kona,SUV,Diesel,45137.92,2019,Automatic,33961.49,18.8,6,9,8,6,1567.01,3,5,,AWD
15630,Kia Sorento,Wagon,Petrol,25682.48,2013,Automatic,16600.68,17.9,6,8,9,9,2453.04,1,7,,FWD
15631,Volkswagen Tiguan,Minivan,Petrol,33649.81,2014,Automatic,26776.01,21.9,8,5,10,8,2025.89,1,7,,FWD
15632,BMW M3,Coupe,Petrol,99313.58,2012,Automatic,66242.28,12.7,10,5,6,6,4450.69,2,4,,AWD
15633,Honda Accord,Wagon,Diesel,20395.73,2024,Manual,11031.08,22,6,6,5,5,1244.46,3,5,,FWD
15634,GMC Acadia,SUV,Diesel,34258.15,2023,Manual,22905.17,23.9,7,6,7,7,1749.14,3,5,,AWD
15635,Chevrolet Bolt,SUV,Hybrid,41993.41,2024,Automatic,25693.46,29.9,6,8,7,7,1216.01,5,4,,AWD
15636,Chevrolet Bolt,Hatchback,Hybrid,54207.81,2016,Automatic,42553.71,25.2,8,7,8,7,1824.18,1,4,,AWD
15637,Toyota Corolla,Wagon,Petrol,29263.03,2021,Automatic,13399.68,29.3,5,5,4,4,1206.61,3,5,,FWD
15638,Kia Sorento,SUV,Hybrid,37203.37,2010,Automatic,26585.87,24.5,7,6,10,9,2354.68,1,5,,AWD
15639,Toyota Camry,Sedan,Diesel,20811.24,2016,Manual,11563.84,25.6,5,5,6,6,1256.19,4,5,,FWD
15640,Maserati Ghibli,Convertible,Hybrid,186983.59,2012,Automatic,139841.57,10.3,8,9,9,9,5262.63,1,5,,AWD
15641,BMW M3,Convertible,Petrol,90283.99,2021,Manual,57060.24,9.4,9,5,7,5,4380.33,4,4,,AWD
15642,Mazda MX-5,Convertible,Diesel,70400,2023,Automatic,46513.1,9.2,9,8,7,7,3553.17,4,2,,AWD
15643,Porsche Boxster,Coupe,Petrol,77963.34,2020,Automatic,51753.62,11,9,8,6,6,3576.16,3,2,,AWD
15644,Honda Civic,Hatchback,Diesel,24484.01,2017,Automatic,9935.76,22.4,4,9,4,6,1489.13,3,5,,FWD
15645,Dodge Durango,Sedan,Diesel,35433.1,2013,Automatic,23948.54,19.5,6,8,8,7,1744.48,2,4,,FWD
15646,Chevrolet Camaro,Coupe,Petrol,63609.52,2017,Automatic,45755.64,10.8,10,8,8,7,3470.15,2,4,,AWD
15647,Suzuki Baleno,Wagon,Diesel,23407.19,2015,Manual,9613.53,21,6,5,6,5,700.55,1,5,,FWD
15648,Dodge Charger,Coupe,Diesel,87133.39,2014,Automatic,59171.49,14.4,10,5,6,5,2830.22,3,2,,RWD
15649,Mercedes S-Class,Sedan,Petrol,141424.47,2021,Automatic,117449.43,11.3,10,5,10,9,5971.28,3,4,,AWD
15650,BMW X5,Sedan,Petrol,129034.93,2023,Automatic,94164.28,9.6,10,7,9,9,5110.32,1,4,,RWD
15651,Nissan Sentra,Wagon,Diesel,29585.45,2017,Automatic,16888.12,22.4,4,5,5,5,1176.61,2,5,,FWD
15652,BMW i3,Sedan,Electric,32003.47,2013,Automatic,24117.02,27.3,7,10,7,7,729.81,4,5,50.6,FWD
15653,Suzuki Swift,Wagon,Diesel,29922.4,2019,Manual,16942.32,28.1,4,7,5,5,709.13,2,5,,FWD
15654,Subaru WRX,Coupe,Diesel,75348.16,2023,Manual,50190.7,14.2,10,5,7,5,3396.71,3,4,,RWD
15655,Kia Niro EV,Hatchback,Electric,49374.24,2018,Automatic,32889.1,29.3,8,7,6,6,568.95,3,4,52.3,AWD
15656,Audi Q7,SUV,Hybrid,100727.07,2012,Automatic,82661.47,9,9,10,9,8,6968.02,4,4,,RWD
15657,Mazda MX-5,Sedan,Diesel,90542.1,2015,Manual,66829.93,8.2,9,6,7,5,3606.38,2,2,,RWD
15658,Toyota Camry,Sedan,Petrol,17652.66,2016,Automatic,7875.51,20.1,5,10,6,5,894.01,1,5,,FWD
15659,Dodge Challenger,Convertible,Diesel,83815.05,2012,Automatic,50411.6,8.8,9,5,8,6,3777.34,5,4,,AWD
15660,Hyundai Kona,SUV,Hybrid,31838.62,2024,Manual,22301.34,20.5,6,7,7,5,2077.03,2,5,,AWD
15661,GMC Acadia,Hatchback,Diesel,57368.7,2015,Automatic,35049.91,19.6,7,5,6,5,2645.76,2,7,,FWD
15662,Chevrolet Corvette,Coupe,Petrol,68393.15,2010,Manual,41289.76,12.5,9,8,8,5,2711.1,2,4,,AWD
15663,BMW M3,Convertible,Diesel,69661.33,2017,Manual,52761.5,9.1,9,7,7,6,4322.27,2,2,,RWD
15664,Hyundai Elantra,Hatchback,Diesel,17785.29,2011,Automatic,9755.11,26.2,5,10,5,6,1046.18,4,5,,FWD
15665,Mercedes C-Class,Sedan,Diesel,113198.71,2014,Automatic,84031.64,11.3,9,6,10,10,5831.31,3,4,,RWD
15666,Honda Accord,Sedan,Petrol,23460.93,2023,Automatic,9975.88,26.9,5,6,4,5,790.7,2,5,,FWD
15667,Subaru WRX,Convertible,Petrol,72276.77,2022,Automatic,52865.16,14.3,10,9,8,6,4277.22,4,4,,AWD
15668,Kia Forte,Sedan,Petrol,21839.79,2015,Automatic,11488.49,27.5,6,8,5,4,810.47,3,5,,FWD
15669,Tata Harrier,Wagon,Petrol,42556.36,2023,Automatic,29290.53,22.7,7,9,6,7,2826.25,3,4,,FWD
15670,Chevrolet Malibu,Wagon,Petrol,33401.33,2015,Manual,23074.85,18.5,6,8,8,5,1907.68,5,7,,FWD
15671,Audi A4,SUV,Petrol,127497.12,2020,Automatic,102450.31,8.9,10,9,9,9,6847.13,3,5,,AWD
15672,Jaguar F-Pace,Convertible,Hybrid,129335.42,2012,Automatic,101938.93,10.7,9,9,9,10,4500.87,4,5,,AWD
15673,GMC Acadia,Wagon,Petrol,54325.61,2018,Automatic,42039.7,24.5,8,9,6,6,2963.76,4,5,,AWD
15674,Tesla Model S,Hatchback,Electric,44931.4,2018,Automatic,32431.64,29.9,6,9,7,7,1245.24,3,4,83.2,FWD
15675,Porsche Boxster,Sedan,Petrol,68828.24,2017,Manual,48573.22,10.3,9,5,7,7,4364.11,2,4,,AWD
15676,Audi Q7,Coupe,Diesel,132411.98,2016,Automatic,99036.2,9.8,9,6,9,9,6917.83,1,4,,RWD
15677,Audi Q7,Coupe,Diesel,110386.29,2013,Automatic,79582.22,10.7,10,8,10,10,4784.41,2,4,,RWD
15678,Jaguar F-Pace,SUV,Diesel,136578.46,2015,Automatic,109325.06,9.6,9,5,9,10,6163.45,3,5,,AWD
15679,Porsche Boxster,Sedan,Diesel,99360.05,2017,Automatic,74074.07,9,10,7,7,7,4342.8,4,4,,AWD
15680,Honda CR-V,Wagon,Hybrid,33980.18,2021,Automatic,20597.45,21.9,6,6,10,8,2368.23,3,5,,AWD
15681,BMW i3,Hatchback,Hybrid,34633.05,2021,Automatic,26770.13,27.2,6,5,6,8,1131.8,3,4,,AWD
15682,Suzuki Baleno,Hatchback,Petrol,16743,2022,Manual,9239.42,21,6,8,5,4,1262.9,3,5,,FWD
15683,Hyundai Ioniq,Sedan,Hybrid,59565.85,2015,Automatic,37040.92,27.4,6,9,8,8,549.7,5,4,,FWD
15684,Dodge Durango,Sedan,Diesel,59544.72,2024,Manual,43945.91,24.9,6,7,7,7,2546.49,1,7,,AWD
15685,Lexus LS,Coupe,Petrol,109475.22,2012,Automatic,87720.42,10.7,9,10,10,9,6004.69,1,4,,RWD
15686,Dodge Charger,Coupe,Diesel,95447.75,2012,Automatic,59358.57,10.7,9,9,7,6,3271.24,3,4,,AWD
15687,Dodge Challenger,Sedan,Petrol,96432.72,2020,Manual,63122.65,13,9,6,8,6,3205.69,4,4,,RWD
15688,Jaguar XF,Sedan,Petrol,131818.59,2016,Automatic,92759.57,8.8,8,10,10,9,6143.01,3,4,,AWD
15689,Ford Focus,Hatchback,Diesel,24872.08,2014,Manual,13886.72,22.1,6,10,5,5,1296.02,4,5,,FWD
15690,Nissan GT-R,Sedan,Diesel,67931.61,2011,Automatic,41473.89,8.4,9,6,6,6,2764.09,1,2,,AWD
15691,Chevrolet Bolt,SUV,Hybrid,37190.85,2020,Automatic,24500.13,25.1,8,8,6,7,1115.05,3,4,,AWD
15692,Volkswagen Tiguan,Minivan,Hybrid,46475.7,2017,Automatic,34899.38,23.6,7,10,9,9,1339.74,1,7,,AWD
15693,Lexus LS,Convertible,Diesel,163175.76,2015,Automatic,119124.01,11.5,10,10,10,8,4379.04,3,5,,RWD
15694,Maserati Ghibli,Convertible,Diesel,146748.49,2012,Automatic,130707.14,8.4,9,7,10,8,4138.66,1,5,,RWD
15695,Kia Forte,Sedan,Diesel,24000.54,2013,Automatic,12909.05,26.8,4,7,5,4,1085.18,5,5,,FWD
15696,Dodge Challenger,Convertible,Petrol,97358.05,2010,Automatic,63041.36,12.1,10,7,6,5,3741.6,1,4,,AWD
15697,Toyota Camry,Hatchback,Diesel,17229.23,2010,Automatic,7508.92,27.2,5,7,4,5,700.95,1,5,,FWD
15698,Mazda CX-5,Minivan,Petrol,37322.48,2023,Automatic,22857.95,21.2,7,10,10,10,1188.99,1,5,,AWD
15699,Kia Niro EV,Sedan,Hybrid,36506.37,2020,Automatic,28334.87,26.3,7,6,7,7,1134.37,1,4,,FWD
15700,Lexus LS,Convertible,Petrol,103931.86,2020,Automatic,77904.41,11,8,5,10,8,5877.9,1,5,,AWD
15701,Hyundai Ioniq,SUV,Hybrid,37512.79,2022,Automatic,25176.37,28.6,6,9,6,8,1334.7,4,5,,FWD
15702,Hyundai Ioniq,SUV,Hybrid,42739.56,2017,Automatic,31800.08,29.1,8,5,7,6,1486.78,3,4,,AWD
15703,BMW 7 Series,Coupe,Diesel,168871.26,2010,Automatic,121815.79,10.4,8,8,10,10,6471.49,1,4,,AWD
15704,Subaru Outback,Wagon,Hybrid,32360.67,2018,Automatic,25775.19,18,7,7,9,9,2220.11,4,5,,AWD
15705,Dodge Challenger,Sedan,Petrol,77507.2,2015,Automatic,52468.55,9.8,9,5,6,5,4562.16,2,2,,RWD
15706,Nissan Altima,Wagon,Petrol,24461.86,2019,Automatic,14149.66,24.8,4,8,6,4,828.39,4,5,,FWD
15707,Chrysler Pacifica,Wagon,Hybrid,49922.74,2022,Manual,31471.31,17.9,8,8,8,7,1634.99,3,7,,AWD
15708,Nissan GT-R,Coupe,Diesel,97389.58,2013,Automatic,62587.53,14.7,10,10,8,5,4288.58,5,4,,AWD
15709,Lexus LS,Sedan,Hybrid,198251.32,2020,Automatic,168760.03,12,9,9,10,9,5155.13,5,5,,RWD
15710,Toyota Highlander,Wagon,Petrol,32881.54,2010,Automatic,21573.84,21.4,6,6,10,10,1635.56,4,5,,FWD
15711,Porsche Boxster,Coupe,Diesel,71368.71,2013,Manual,52314.58,14.3,10,9,6,5,4077.68,2,4,,AWD
15712,Maserati Ghibli,Sedan,Petrol,179259.49,2016,Automatic,128413.85,8.6,9,6,10,9,5515.93,1,5,,RWD
15713,Chrysler Pacifica,SUV,Petrol,51377.54,2014,Manual,34378.07,17.2,8,6,8,5,1521.97,2,7,,AWD
15714,Jaguar XF,Coupe,Diesel,156888.58,2013,Automatic,120340.38,10.6,8,9,10,8,6785.89,1,4,,RWD
15715,Ford Fusion,Wagon,Diesel,27448.43,2013,Automatic,13120.27,25,5,10,4,5,1314.15,1,5,,FWD
15716,Toyota Corolla,Wagon,Diesel,27774,2017,Automatic,11658.45,24.2,4,8,4,6,1421.92,4,5,,FWD
15717,GMC Acadia,Wagon,Hybrid,54557.35,2023,Automatic,38414.21,16.1,7,9,7,6,1648.06,3,5,,AWD
15718,Ford Explorer,Wagon,Petrol,42656.49,2012,Automatic,29644.51,20.4,7,6,8,8,1316.44,2,5,,FWD
15719,Dodge Charger,Convertible,Diesel,88260.58,2012,Automatic,61895.3,12.9,9,6,7,7,3374.28,5,2,,AWD
15720,Suzuki Baleno,Hatchback,Diesel,19334.32,2024,Manual,8118.63,29.3,4,10,6,5,1210.55,1,5,,FWD
15721,Kia Niro EV,Sedan,Electric,56531.33,2016,Automatic,34933.52,27.5,6,7,7,6,554.74,1,4,43.3,AWD
15722,Toyota Prius,Sedan,Electric,52780.05,2015,Automatic,34279.5,29.7,8,7,7,8,1977.56,4,4,82.9,FWD
15723,Dodge Charger,Sedan,Petrol,99802.14,2015,Manual,69557.84,14.5,10,10,8,7,5037.27,5,4,,AWD
15724,Honda CR-V,Wagon,Diesel,42542.23,2011,Automatic,32738.39,16.8,6,5,8,8,2431.79,1,7,,FWD
15725,BMW i3,Sedan,Hybrid,34466.1,2018,Automatic,25834.66,25.3,8,9,6,7,1673.23,1,4,,AWD
15726,BMW 7 Series,SUV,Diesel,122522.91,2016,Automatic,87274.11,10.5,9,8,10,10,4532.81,4,4,,AWD
15727,Ford Focus,Sedan,Petrol,22722.33,2020,Automatic,13296.93,23.2,4,7,5,5,1236.53,1,5,,FWD
15728,Chevrolet Camaro,Coupe,Petrol,86176.15,2019,Manual,61128.82,13.3,9,7,7,6,3882.72,4,2,,AWD
15729,Chevrolet Bolt,SUV,Hybrid,55609.31,2012,Automatic,38736.55,28.2,6,7,8,6,1703.36,5,5,,AWD
15730,Ford Mustang,Sedan,Diesel,76381.71,2021,Manual,59112.67,14.5,10,5,8,7,3123.6,3,4,,RWD
15731,Suzuki Swift,Wagon,Petrol,27483.79,2023,Manual,14739.31,25.1,6,9,6,4,830.74,5,5,,FWD
15732,Tesla Model 3,Sedan,Electric,55345.01,2023,Automatic,34894.41,26,6,5,8,7,839.88,4,4,97,AWD
15733,Subaru WRX,Coupe,Diesel,74163.51,2011,Manual,52885.98,8.9,9,7,7,6,4142.23,4,4,,AWD
