Car ID,Car,Body Type,Engine Type,Price ($),Year of Manufacture,Transmission Type,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Drive Type
3751,Kia Niro EV,Sedan,Hybrid,57745.05,2019,Automatic,43918.76,28.5,8,9,7,8,1419.22,2,5,,FWD
3752,Volkswagen Passat,Sedan,Diesel,56178.6,2023,Automatic,44349.81,17.6,7,6,8,7,1764.49,5,5,,AWD
3753,Volkswagen Tiguan,SUV,Petrol,34223.14,2019,Automatic,24553.08,20.4,8,8,8,9,2089.4,4,5,,FWD
3754,Kia Forte,Wagon,Diesel,24488,2015,Manual,12168.31,29.2,4,5,6,5,647.92,2,5,,FWD
3755,Hyundai Ioniq,Sedan,Hybrid,52396.92,2024,Automatic,38377.35,27,7,7,8,8,1090.89,5,4,,FWD
3756,Jaguar XF,SUV,Diesel,160900.57,2022,Automatic,119850.88,11.5,10,8,10,9,6091.78,3,4,,AWD
3757,Hyundai Kona,Hatchback,Hybrid,44654.15,2018,Automatic,32228.05,18.7,8,9,7,6,2109.67,1,7,,AWD
3758,Porsche 911,SUV,Diesel,126884.7,2021,Automatic,109922.6,9,9,7,9,9,4767.08,5,5,,RWD
3759,Ford Fusion,Wagon,Diesel,22144.34,2011,Automatic,11732.58,25.4,5,5,5,6,1003.09,5,5,,FWD
3760,Hyundai Ioniq,Hatchback,Electric,57735.99,2024,Automatic,44125.97,28.7,7,10,8,7,1651.35,2,4,51.2,FWD
3761,Dodge Charger,Coupe,Petrol,85746.35,2024,Automatic,55624.85,8.9,10,8,6,5,5155.38,1,4,,RWD
3762,Ford Fusion,Hatchback,Petrol,18866.66,2010,Automatic,7667.29,21.1,5,6,4,4,1072,3,5,,FWD
3763,Kia Forte,Hatchback,Petrol,27869.2,2015,Manual,12330.39,20.4,4,8,6,4,978.16,5,5,,FWD
3764,Mercedes C-Class,Coupe,Hybrid,115432.05,2021,Automatic,88046.33,9.3,8,6,9,8,4737.38,3,4,,RWD
3765,Toyota Highlander,Wagon,Diesel,34398.3,2023,Automatic,27355.09,21.8,7,10,8,8,1208.66,4,7,,AWD
3766,Hyundai Ioniq,Sedan,Hybrid,50454.5,2023,Automatic,36648.13,27.5,8,5,6,8,960.68,3,4,,FWD
3767,Nissan Sentra,Sedan,Diesel,21346.99,2019,Automatic,11666.18,28.7,6,8,6,6,1467.31,5,5,,FWD
3768,Tesla Model 3,SUV,Hybrid,58043.05,2015,Automatic,36099.89,28.7,6,10,8,8,1306.86,5,5,,FWD
3769,Mazda CX-5,SUV,Diesel,34673.76,2015,Automatic,22765.47,19,8,8,8,10,1855.46,5,7,,AWD
3770,Jaguar XF,Sedan,Hybrid,186946.04,2023,Automatic,148919.18,8.9,10,10,10,8,5643.8,5,5,,RWD
3771,Nissan Rogue,Wagon,Diesel,47436.76,2013,Automatic,31100.96,19.9,8,5,9,8,2382.51,5,7,,AWD
3772,Ford Explorer,Wagon,Hybrid,26752.45,2014,Automatic,19500.54,21,6,5,9,10,1062.42,5,5,,AWD
3773,Dodge Charger,Sedan,Petrol,79877.94,2018,Manual,63612.37,11,10,6,8,7,2681.45,2,4,,RWD
3774,Volkswagen Tiguan,Minivan,Hybrid,34435.5,2021,Automatic,25028.35,20.2,7,10,9,9,2119.82,4,7,,FWD
3775,Suzuki Baleno,Wagon,Diesel,18086.8,2023,Manual,9208.48,21.5,4,8,5,4,999.86,4,5,,FWD
3776,Kia Niro EV,Sedan,Hybrid,39500.79,2010,Automatic,30013.86,25.3,6,10,6,8,803.92,3,4,,AWD
3777,Hyundai Ioniq,SUV,Hybrid,48135.12,2016,Automatic,32758.18,27.1,6,6,6,6,759.94,1,4,,AWD
3778,Mercedes S-Class,Convertible,Hybrid,194411.2,2019,Automatic,139705.42,10.9,8,5,10,8,4350.15,5,5,,RWD
3779,Ford Focus,Hatchback,Diesel,28112.32,2013,Automatic,13907.27,29.9,4,8,5,4,613.07,4,5,,FWD
3780,Suzuki Swift,Sedan,Petrol,22285.94,2017,Automatic,9177.58,22.7,4,10,4,5,1345.98,3,5,,FWD
3781,Chevrolet Camaro,Sedan,Petrol,86307.03,2016,Automatic,65633.38,9.7,9,9,6,7,3426.91,4,2,,RWD
3782,Audi A4,SUV,Hybrid,181530.46,2012,Automatic,137159.27,8.8,8,7,10,9,4229.38,2,4,,AWD
3783,Nissan Sentra,Hatchback,Petrol,26335.34,2020,Manual,12891.59,27.1,5,9,4,6,741.62,4,5,,FWD
3784,Volkswagen Passat,Sedan,Hybrid,47597.03,2012,Manual,32496.33,19.8,8,10,6,5,2220.8,3,5,,AWD
3785,Chevrolet Corvette,Sedan,Petrol,70587.43,2012,Automatic,42988.65,12.4,9,8,6,7,5256.37,3,2,,RWD
3786,Kia Sorento,Minivan,Diesel,41576.21,2014,Automatic,32913.29,19.3,6,7,10,9,1204.97,3,5,,FWD
3787,Ford Mustang,Coupe,Diesel,85840.77,2022,Automatic,65454.94,14.5,10,10,7,6,5037.11,5,4,,AWD
3788,Nissan Altima,Sedan,Petrol,16858.09,2024,Automatic,8522.14,26,5,8,5,4,540.31,2,5,,FWD
3789,Honda Civic,Wagon,Petrol,29037.56,2022,Manual,15014.55,23.3,5,7,6,6,626.72,5,5,,FWD
3790,Hyundai Kona,Sedan,Diesel,41292.43,2018,Manual,28452.02,18.3,6,5,8,7,2061.99,3,4,,FWD
3791,Kia Niro EV,Hatchback,Electric,37876.98,2024,Automatic,24298.53,25.7,7,6,7,8,1085,3,4,55.7,AWD
3792,Jaguar F-Pace,SUV,Petrol,196643.21,2013,Automatic,156112.08,9.4,9,9,10,8,4860.22,1,4,,AWD
3793,Jaguar F-Pace,Sedan,Diesel,118733.87,2022,Automatic,92323.45,11.5,10,5,10,8,6273.41,2,5,,RWD
3794,Kia Optima,SUV,Hybrid,33626.45,2023,Automatic,21984.26,18.9,8,7,6,5,2833.13,4,5,,AWD
3795,Nissan GT-R,Sedan,Petrol,99241.72,2010,Manual,70750.24,14.1,10,6,8,7,4043.67,5,4,,RWD
3796,Jeep Grand Cherokee,Sedan,Hybrid,51391.8,2016,Manual,37770.27,17.2,6,9,8,7,1847.23,4,4,,FWD
3797,Subaru Outback,Wagon,Petrol,46470.06,2016,Automatic,36964.99,18.2,7,10,10,10,1296.94,1,5,,AWD
3798,Jaguar XF,Convertible,Hybrid,177418.07,2020,Automatic,132920.02,11.5,10,9,10,10,4000.28,4,5,,AWD
3799,Chevrolet Bolt,Sedan,Hybrid,47561.19,2023,Automatic,29323.22,26.3,7,5,6,7,1064.15,2,4,,AWD
3800,Buick Enclave,SUV,Petrol,36002.67,2022,Automatic,24878.8,15.8,7,7,6,6,2212.99,4,5,,FWD
3801,Kia Forte,Wagon,Petrol,23751.02,2011,Manual,10161.5,25.6,6,8,5,6,1499.88,4,5,,FWD
3802,Ford Fusion,Wagon,Diesel,24215.1,2017,Manual,11713.24,26.9,6,8,5,6,1438.62,5,5,,FWD
3803,Lexus LS,Sedan,Petrol,153850.15,2015,Automatic,108327.3,8.7,10,10,9,8,6293.44,2,5,,RWD
3804,Audi Q7,SUV,Diesel,130079.77,2015,Automatic,115745.34,11.8,8,10,9,9,5067.3,3,5,,AWD
3805,Honda Clarity,Hatchback,Electric,34660.84,2017,Automatic,25527.32,26.1,8,10,6,6,1302.03,3,5,21.9,AWD
3806,Dodge Charger,Sedan,Petrol,87914.42,2019,Manual,70181.16,8.2,10,9,6,5,5478.34,3,2,,AWD
3807,Porsche Cayenne,Sedan,Hybrid,136793.52,2024,Automatic,118209.13,10.3,8,6,9,10,5017.96,1,5,,AWD
3808,Maserati Ghibli,Coupe,Hybrid,166857.96,2010,Automatic,124892.7,9.8,8,8,9,9,4606.38,4,4,,AWD
3809,Hyundai Ioniq,Hatchback,Electric,48231.44,2017,Automatic,31577.8,25.1,7,10,7,8,1942.96,4,5,44.4,FWD
3810,Toyota Prius,SUV,Hybrid,59408.41,2019,Automatic,44696.39,25.4,8,7,7,6,1561.57,3,5,,AWD
3811,GMC Acadia,Sedan,Hybrid,45786.46,2013,Automatic,35772.47,22.1,7,8,7,7,2614.03,4,4,,AWD
3812,Maserati Ghibli,Convertible,Hybrid,103640.68,2017,Automatic,75051.43,12,9,10,10,9,5732.2,1,5,,AWD
3813,Toyota Camry,Sedan,Diesel,24968.5,2013,Automatic,13884.49,27.5,6,9,5,5,1126.38,2,5,,FWD
3814,Subaru WRX,Sedan,Petrol,65846.47,2021,Manual,48125.19,8.9,10,5,6,5,3774.83,3,4,,AWD
3815,Chevrolet Camaro,Convertible,Petrol,76676.46,2022,Manual,50848.25,11.1,10,6,6,7,3417.31,1,2,,RWD
3816,Kia Niro EV,Sedan,Electric,39409.06,2021,Automatic,26804.91,28,8,5,7,7,1148.27,1,5,75.5,FWD
3817,Ford Explorer,SUV,Diesel,38129.55,2019,Automatic,30503.29,19.6,8,6,10,9,2394.78,5,5,,FWD
3818,Audi A4,SUV,Diesel,168794.33,2014,Automatic,133826.11,9.8,9,10,10,8,5540.84,3,5,,AWD
3819,BMW i3,SUV,Hybrid,40457.43,2018,Automatic,25299.51,27.2,8,8,8,8,1707.72,4,4,,AWD
3820,Honda Accord,Sedan,Petrol,20704.35,2010,Manual,11438.34,26.4,4,7,5,4,1225.47,5,5,,FWD
3821,Nissan Leaf,Sedan,Electric,33028.79,2010,Automatic,22508.25,29.5,7,9,6,7,1094.6,4,5,35.1,AWD
3822,Honda Civic,Sedan,Diesel,19896.22,2024,Automatic,9252.56,21.1,6,9,6,6,925.62,3,5,,FWD
3823,Tesla Model S,SUV,Hybrid,53584,2016,Automatic,38898.05,28,7,8,8,8,1013.46,4,4,,AWD
3824,Buick Enclave,Hatchback,Diesel,49449.63,2015,Automatic,32639.63,15.6,8,8,6,7,2306.11,1,7,,AWD
3825,Hyundai Ioniq,SUV,Hybrid,34673.59,2014,Automatic,21087.83,27.3,7,9,7,8,699,1,5,,AWD
3826,GMC Acadia,Wagon,Diesel,54506.62,2024,Automatic,36974.47,21.8,8,10,8,6,1603.89,1,7,,FWD
3827,Nissan Altima,Hatchback,Petrol,29532.76,2015,Automatic,16349.58,29.6,5,6,5,4,1312.13,4,5,,FWD
3828,Subaru Outback,SUV,Diesel,25893.52,2017,Automatic,19015.44,24.7,6,7,9,8,1317.23,5,7,,FWD
3829,Ford Mustang Mach-E,Sedan,Electric,53064.89,2019,Automatic,42380.34,25.8,8,5,6,8,1095.03,2,5,50.4,FWD
3830,Honda Accord,Hatchback,Petrol,19638.02,2017,Manual,10537.57,28.7,6,5,4,5,1427.39,4,5,,FWD
3831,Chevrolet Camaro,Convertible,Petrol,70692.4,2013,Automatic,54938.39,13.8,10,8,7,5,4056.85,3,4,,RWD
3832,Tesla Model 3,Sedan,Hybrid,36014.36,2011,Automatic,28688.7,29.6,7,5,7,7,1627.19,2,5,,FWD
3833,Subaru Outback,SUV,Petrol,49214.93,2012,Automatic,33199.56,20.6,8,6,8,9,2320.01,2,7,,AWD
3834,BMW i3,Sedan,Hybrid,57047.85,2012,Automatic,36984.09,28.4,7,6,6,6,1598.5,3,4,,FWD
3835,Chevrolet Corvette,Convertible,Diesel,77858.38,2024,Manual,61726.26,12.7,9,7,7,7,2918.37,2,4,,RWD
3836,Hyundai Kona,Sedan,Petrol,59047.54,2016,Automatic,37145.99,24.5,7,5,7,6,2747.19,4,5,,FWD
3837,Chrysler Pacifica,SUV,Diesel,32519.05,2024,Automatic,21631.01,24.8,6,6,8,6,1680.92,2,5,,AWD
3838,Honda Accord,Sedan,Petrol,17230.71,2018,Automatic,9378.3,22.7,4,5,5,4,547.47,2,5,,FWD
3839,Jeep Grand Cherokee,Wagon,Petrol,58265.74,2013,Manual,35484,22.2,6,10,8,6,1579.82,2,7,,FWD
3840,BMW i3,Sedan,Electric,51443.05,2017,Automatic,39398.77,28.2,7,10,6,6,1507.36,2,4,93.6,FWD
3841,Tesla Model 3,Hatchback,Electric,58823.1,2016,Automatic,39531.34,26.3,8,5,8,6,1455.14,2,4,91.8,AWD
3842,Chevrolet Corvette,Sedan,Diesel,91627.33,2015,Automatic,68383.66,9.1,10,5,7,7,4153.51,3,4,,RWD
3843,Buick Enclave,SUV,Petrol,39673.72,2018,Automatic,30049.4,20.3,7,7,6,6,1968.22,1,4,,FWD
3844,Subaru WRX,Sedan,Petrol,66896.69,2016,Manual,41257.93,12.8,9,6,8,7,3053.03,4,2,,RWD
3845,Hyundai Tucson,Minivan,Diesel,46101.29,2020,Automatic,32745.86,24.6,7,8,9,8,1089.61,4,5,,AWD
3846,Honda CR-V,SUV,Diesel,28021.53,2018,Automatic,18549.04,22.4,6,8,8,9,1303.62,1,5,,FWD
3847,Chevrolet Traverse,Minivan,Diesel,32314.33,2011,Automatic,22814.77,18.6,7,8,10,10,1130.3,4,7,,AWD
3848,Subaru Outback,SUV,Hybrid,32461.99,2020,Automatic,25658.91,19.7,7,9,9,10,2002.05,1,7,,FWD
3849,Dodge Durango,Hatchback,Hybrid,36395.92,2011,Manual,26250.55,16.9,6,6,7,7,2597.75,1,4,,FWD
3850,Kia Forte,Sedan,Petrol,15745.15,2021,Manual,6302.73,27.4,5,5,5,5,1082.67,1,5,,FWD
3851,Toyota Camry,Sedan,Petrol,27396.26,2015,Automatic,13404.23,25.7,5,10,6,5,502.61,5,5,,FWD
3852,Tata Harrier,Hatchback,Petrol,53432.07,2013,Automatic,40924.4,20.6,8,9,8,5,2137.42,1,5,,FWD
3853,Tata Harrier,Sedan,Hybrid,50590.45,2013,Automatic,30360.62,19.1,7,10,6,5,2482.02,1,7,,AWD
3854,Kia Optima,Wagon,Petrol,38051.83,2024,Automatic,24255,22.7,7,9,8,7,1784.15,4,5,,AWD
3855,Buick Enclave,SUV,Diesel,47620.65,2019,Manual,31460.81,20.6,8,8,7,7,2677.38,4,4,,FWD
3856,Chevrolet Camaro,Convertible,Diesel,82556.89,2012,Automatic,59232.13,13.4,10,10,6,6,5246.43,4,2,,RWD
3857,Tesla Model 3,Hatchback,Electric,30343.49,2016,Automatic,19999.54,28.9,6,10,7,7,1584.72,2,4,46.3,AWD
3858,Honda CR-V,SUV,Petrol,38799.42,2016,Automatic,30065.52,17.1,7,8,8,9,2352.15,3,7,,AWD
3859,Toyota Corolla,Sedan,Diesel,23399.09,2022,Manual,9607.02,27.3,5,6,5,5,618.24,3,5,,FWD
3860,Porsche Cayenne,SUV,Diesel,144849.61,2010,Automatic,120680.2,8.3,8,7,9,8,4042.22,1,5,,RWD
3861,Buick Enclave,Hatchback,Hybrid,58418.31,2019,Automatic,44558.56,23,8,8,7,5,2742.07,5,4,,FWD
3862,Hyundai Kona,Sedan,Petrol,57571,2024,Automatic,36543.3,16.9,7,5,8,5,1650.51,4,4,,AWD
3863,Hyundai Elantra,Wagon,Petrol,21266.66,2014,Automatic,9873.9,23.1,4,10,4,5,919.71,1,5,,FWD
3864,Mercedes S-Class,Sedan,Diesel,104311.09,2011,Automatic,83878.86,9.1,8,5,9,9,6645.58,4,4,,AWD
3865,Nissan GT-R,Sedan,Diesel,63344.42,2015,Automatic,47240.19,8.2,9,8,6,6,3336.69,4,2,,RWD
3866,Hyundai Tucson,SUV,Hybrid,33675.57,2020,Automatic,25825.68,20.5,6,10,9,10,2117.5,4,5,,AWD
3867,BMW X5,Convertible,Petrol,145802.89,2013,Automatic,108358.52,10.9,9,9,10,9,5351.54,5,4,,AWD
3868,Ford Mustang Mach-E,Sedan,Electric,41674.91,2018,Automatic,25238.46,26.8,8,7,8,7,785.1,5,4,37.8,FWD
3869,Hyundai Ioniq,Sedan,Electric,41565.1,2018,Automatic,28011.8,25.6,7,5,8,8,1463.2,2,4,97.1,AWD
3870,Buick Enclave,Hatchback,Petrol,50599.61,2021,Manual,34748.99,24.3,7,7,6,5,2196.45,2,4,,FWD
3871,Chrysler Pacifica,Hatchback,Diesel,53931.61,2013,Automatic,41407.77,19,7,8,6,7,1722.26,5,5,,FWD
3872,Hyundai Kona,Hatchback,Diesel,34035.56,2010,Manual,27196.34,21.8,7,8,8,7,1998.32,4,7,,FWD
3873,Mercedes C-Class,SUV,Diesel,109289.43,2017,Automatic,95495.01,8.7,8,5,10,9,5122.02,4,5,,RWD
3874,Jaguar F-Pace,Sedan,Diesel,113977.7,2022,Automatic,90024.1,8.7,10,7,9,9,4790.94,4,5,,AWD
3875,Honda Civic,Sedan,Diesel,18692.12,2021,Manual,10733.52,20.7,4,10,6,5,925.73,2,5,,FWD
3876,Toyota Camry,Sedan,Diesel,29061.62,2018,Automatic,12094.28,27,6,9,5,4,1291.42,5,5,,FWD
3877,Dodge Charger,Coupe,Diesel,71318.44,2014,Automatic,43162.44,12.5,10,6,6,6,3678.39,2,4,,RWD
3878,Honda CR-V,SUV,Petrol,30937.33,2019,Automatic,22539.46,15.5,6,7,8,10,1610.35,1,7,,FWD
3879,Honda Accord,Sedan,Petrol,21725.49,2023,Manual,9221.35,23,6,10,4,4,786.68,3,5,,FWD
3880,Tesla Model S,SUV,Electric,52653.77,2019,Automatic,39754.7,28.3,8,6,6,8,990.31,3,4,79.3,FWD
3881,Ford Explorer,SUV,Petrol,43109.88,2019,Automatic,27995.45,22.8,7,9,9,9,2392.01,2,5,,FWD
3882,Nissan Sentra,Sedan,Petrol,22350.24,2010,Automatic,10530.13,24.8,4,10,4,4,547.39,5,5,,FWD
3883,Porsche Cayenne,SUV,Diesel,146670.34,2016,Automatic,121653.46,10.7,10,8,9,8,6469.89,4,4,,RWD
3884,Maserati Ghibli,Coupe,Petrol,140363.94,2023,Automatic,104046.96,10.8,9,6,9,9,5738.86,3,4,,RWD
3885,Volkswagen Passat,Sedan,Diesel,32800.85,2020,Manual,20380.85,15.9,8,9,8,5,2725.55,3,4,,AWD
3886,Volkswagen Passat,Wagon,Hybrid,34480.99,2024,Manual,27044.84,20,7,10,6,7,1955.92,2,4,,FWD
3887,Mercedes S-Class,Sedan,Diesel,164790.84,2016,Automatic,145229.11,10.3,10,5,9,10,5567.54,4,5,,RWD
3888,Kia Forte,Hatchback,Petrol,25172.91,2012,Automatic,13589.26,27.2,5,9,5,4,866.2,2,5,,FWD
3889,Lexus LS,Sedan,Hybrid,120597.07,2015,Automatic,88877.06,8,8,9,10,8,4112.63,3,5,,RWD
3890,BMW i3,Hatchback,Hybrid,52264.31,2019,Automatic,35981.44,27.3,8,5,8,6,566.27,1,4,,FWD
3891,Jaguar F-Pace,Sedan,Diesel,169055.55,2019,Automatic,120188.77,11.3,9,9,9,9,4511.37,2,4,,AWD
3892,Ford Focus,Hatchback,Petrol,15676.09,2023,Manual,9324.96,26.1,4,9,5,5,1258.9,1,5,,FWD
3893,Tesla Model 3,SUV,Hybrid,33619.17,2021,Automatic,25258.23,26.7,6,9,8,6,1029.99,1,4,,FWD
3894,Toyota Highlander,Minivan,Hybrid,33591.08,2024,Automatic,22140.92,16.5,7,9,8,10,1875.99,5,5,,FWD
3895,Toyota Camry,Hatchback,Petrol,15469.89,2023,Automatic,8678.52,28.8,5,6,4,4,1432.74,2,5,,FWD
3896,Toyota Camry,Hatchback,Diesel,25420.15,2022,Manual,12954.77,21.8,4,6,4,6,1053.56,2,5,,FWD
3897,Mercedes S-Class,Sedan,Diesel,104000.5,2023,Automatic,81434.29,8.9,10,10,10,9,4887.42,4,4,,AWD
3898,Nissan Altima,Sedan,Petrol,28206.83,2017,Manual,16159.12,22.4,6,8,5,5,628.25,2,5,,FWD
3899,Subaru Outback,Minivan,Petrol,42589.51,2010,Automatic,29372.95,21.1,8,9,10,9,1883.77,3,7,,AWD
3900,Audi Q7,SUV,Diesel,175402.28,2020,Automatic,153384.18,8.9,10,10,10,9,6644.15,2,4,,RWD
3901,Honda Civic,Sedan,Diesel,22903.81,2020,Automatic,13016.88,29,6,9,4,4,1055.61,1,5,,FWD
3902,Volkswagen Tiguan,Wagon,Petrol,33852.44,2014,Automatic,24955.91,22.9,6,5,10,8,1444.04,5,7,,AWD
3903,Toyota Prius,Sedan,Hybrid,55688.42,2013,Automatic,37435.8,27.5,7,10,7,6,1747.18,5,4,,AWD
3904,Jaguar F-Pace,SUV,Hybrid,179440.74,2021,Automatic,159490.99,11.4,10,9,10,8,5726.48,5,4,,AWD
3905,Kia Sorento,SUV,Petrol,42121.39,2017,Automatic,26281.85,17.4,6,10,9,10,1604.75,1,5,,FWD
3906,Nissan Altima,Hatchback,Petrol,20396.72,2021,Manual,8791.24,25.4,4,5,4,4,1340.79,3,5,,FWD
3907,Dodge Durango,Wagon,Petrol,50419.81,2017,Manual,38343.4,19.2,8,10,7,6,2085.12,4,5,,FWD
3908,Hyundai Tucson,Wagon,Hybrid,28108.98,2019,Automatic,18479.2,21.9,8,6,8,8,1902.34,3,7,,AWD
3909,BMW X5,Convertible,Petrol,121976.55,2013,Automatic,86737.42,10.1,8,5,10,9,5064.64,2,4,,AWD
3910,Mercedes C-Class,Convertible,Petrol,162692.95,2020,Automatic,124730.75,11.2,10,5,10,9,6030.67,3,4,,RWD
3911,Mazda MX-5,Coupe,Diesel,61160.51,2022,Manual,37560.23,8.5,9,8,8,7,4537.67,3,2,,RWD
3912,Toyota Highlander,Minivan,Diesel,31983.86,2013,Automatic,21531.4,17.3,8,7,9,9,1857.26,1,7,,FWD
3913,Subaru Outback,SUV,Hybrid,49879.47,2012,Automatic,35725.13,18.2,7,9,9,9,1330,2,7,,FWD
3914,Chevrolet Corvette,Coupe,Diesel,97731.95,2018,Manual,64022.3,14.7,9,8,7,6,4351.16,4,4,,RWD
3915,Lexus LS,Coupe,Petrol,123870.36,2018,Automatic,102856.96,8.3,9,10,10,10,5628.42,3,5,,AWD
3916,BMW X5,Coupe,Petrol,185131.15,2022,Automatic,139818.4,11.5,9,5,10,10,4303.78,2,4,,AWD
3917,Toyota Camry,Hatchback,Diesel,18189.74,2011,Automatic,7634.18,29.2,4,6,4,4,516.6,3,5,,FWD
3918,Kia Sorento,SUV,Petrol,33386.22,2019,Automatic,20346.64,19.4,8,6,10,9,1576.73,3,7,,AWD
3919,Chrysler Pacifica,Hatchback,Petrol,38590.68,2010,Automatic,25902.7,21,7,6,6,5,1568.26,1,7,,AWD
3920,Jaguar F-Pace,Convertible,Petrol,188382.35,2016,Automatic,139243.7,8.9,8,9,9,9,5958.14,1,4,,AWD
3921,Buick Enclave,Wagon,Diesel,42455.09,2014,Automatic,30534.94,18.1,7,5,6,6,2040.72,5,5,,FWD
3922,Audi A4,SUV,Petrol,139744.28,2023,Automatic,107507.3,10.8,10,8,10,10,5718.03,5,4,,AWD
3923,Honda Accord,Sedan,Petrol,24448.42,2017,Automatic,14006.28,26.9,5,6,5,4,588.66,1,5,,FWD
3924,Nissan Altima,Wagon,Diesel,29944.76,2019,Automatic,17338.2,27.6,6,5,6,4,1266.07,3,5,,FWD
3925,Chrysler Pacifica,SUV,Petrol,42714.93,2012,Manual,27353.24,21,6,5,7,7,2785.74,2,5,,FWD
3926,Chevrolet Corvette,Convertible,Diesel,98425.54,2022,Automatic,68509.01,14.6,9,6,8,7,3003.85,3,2,,AWD
3927,Ford Mustang,Sedan,Petrol,83477.84,2012,Manual,58594.15,11.1,10,10,6,6,4142.16,5,2,,AWD
3928,Toyota Camry,Sedan,Diesel,28324.66,2023,Automatic,16161.37,29,4,6,5,6,595.71,3,5,,FWD
3929,Porsche 911,Convertible,Hybrid,173717.75,2018,Automatic,140944.47,8.6,8,9,9,9,5912.86,3,5,,AWD
3930,Nissan Altima,Sedan,Diesel,27893.99,2014,Automatic,15148.65,26.9,6,7,4,5,1128.29,5,5,,FWD
3931,Lexus LS,Sedan,Petrol,170543.02,2018,Automatic,149284.22,9.9,8,8,9,8,5385.66,5,5,,AWD
3932,Dodge Challenger,Sedan,Diesel,73205.57,2018,Manual,52880.65,12.3,10,5,7,6,4736.32,5,4,,RWD
3933,Ford Mustang,Coupe,Diesel,66731.19,2022,Automatic,51783.84,14,10,10,8,6,2782.3,4,2,,RWD
3934,Tesla Model 3,SUV,Hybrid,36243.49,2023,Automatic,21983.77,28.5,8,5,7,7,1825.49,3,5,,AWD
3935,Porsche Cayenne,Coupe,Diesel,129990.9,2010,Automatic,116399.89,8.7,10,5,9,9,5020.13,3,5,,RWD
3936,Kia Forte,Hatchback,Diesel,17244.74,2023,Manual,9470.57,29.5,6,5,5,5,671.69,2,5,,FWD
3937,Porsche Cayenne,Sedan,Petrol,114947.67,2018,Automatic,90454.98,10.2,10,5,10,9,6663.73,2,4,,AWD
3938,Kia Sorento,Minivan,Diesel,49589.99,2017,Automatic,38459.82,19.4,6,8,9,9,1994.09,1,5,,AWD
3939,Chrysler Pacifica,Sedan,Petrol,40746.57,2012,Automatic,27024.86,24.4,8,8,6,7,2828.69,1,4,,FWD
3940,BMW i3,Sedan,Electric,32522.85,2019,Automatic,20143.26,25.3,6,8,7,7,1809.65,5,4,74.1,AWD
3941,Kia Niro EV,SUV,Hybrid,42256.74,2017,Automatic,29278.6,26.4,7,5,6,8,1250.44,3,4,,AWD
3942,Honda Accord,Hatchback,Petrol,24421.68,2016,Manual,10898.51,25.6,4,6,5,5,1271.71,3,5,,FWD
3943,Chevrolet Traverse,SUV,Hybrid,29117.52,2016,Automatic,20080.38,17.4,6,6,9,9,2429.41,1,7,,FWD
3944,Maserati Ghibli,Convertible,Petrol,155433.56,2011,Automatic,124099.69,10.6,9,7,9,10,4741.1,5,4,,RWD
3945,BMW 7 Series,SUV,Petrol,173858.84,2019,Automatic,136761.2,11,10,6,10,9,6826.82,3,5,,AWD
3946,Subaru WRX,Coupe,Diesel,78817.72,2017,Automatic,49169.97,10.8,9,7,6,6,4223.33,1,4,,RWD
3947,Kia Optima,Sedan,Hybrid,58818.66,2022,Automatic,39088.65,23.1,8,5,6,5,1962.35,5,7,,FWD
3948,Chevrolet Malibu,Sedan,Hybrid,48652.91,2018,Manual,30276.16,17.8,7,6,8,5,2658.84,4,5,,AWD
3949,Chevrolet Traverse,SUV,Hybrid,41256.11,2010,Automatic,27395.35,17.3,8,6,8,9,2069.42,3,7,,AWD
3950,Ford Explorer,Wagon,Petrol,34615.22,2022,Automatic,25839.32,15.8,8,7,9,8,1802.43,4,7,,FWD
3951,Porsche 911,SUV,Petrol,184704.18,2014,Automatic,157562.67,10.9,9,6,9,10,5400.43,4,5,,AWD
3952,Jeep Grand Cherokee,SUV,Hybrid,33765.91,2012,Automatic,21658.27,15.3,7,8,7,6,2358.56,2,5,,FWD
3953,Subaru WRX,Convertible,Diesel,87676.84,2019,Automatic,58875.33,8.5,9,5,7,6,4781.18,3,2,,AWD
3954,Volkswagen Passat,Sedan,Petrol,48121.95,2011,Manual,34491.02,24.4,8,5,8,5,2996.67,2,4,,FWD
3955,Hyundai Kona,Hatchback,Diesel,33920.1,2021,Automatic,22625.44,17.3,6,7,6,5,2636.92,5,5,,AWD
3956,Nissan Leaf,Hatchback,Hybrid,53488.4,2016,Automatic,37009.92,29.6,8,5,7,6,1727.28,5,4,,FWD
3957,BMW M3,Coupe,Petrol,84135.74,2015,Automatic,58048.2,11.5,9,8,8,5,2863.13,3,4,,AWD
3958,Chevrolet Bolt,Hatchback,Hybrid,36294.56,2023,Automatic,24541.25,25.9,7,8,8,8,1374.24,3,5,,FWD
3959,Audi Q7,SUV,Hybrid,111739.67,2015,Automatic,86126.73,8.3,8,5,10,8,4886.1,4,5,,RWD
3960,Ford Mustang,Sedan,Petrol,90431.58,2016,Manual,61482.63,9.3,9,7,7,5,4636.47,4,4,,RWD
3961,Kia Forte,Wagon,Diesel,28459.9,2010,Manual,15623.29,26.9,4,6,6,4,1235.6,1,5,,FWD
