Price ($),Year of Manufacture,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Body Type_Convertible,Body Type_Coupe,Body Type_Hatchback,Body Type_Minivan,Body Type_SUV,Body Type_Sedan,Body Type_Wagon,Engine Type_Diesel,Engine Type_Electric,Engine Type_Hybrid,Engine Type_Petrol,Transmission Type_Automatic,Transmission Type_Manual,Drive Type_AWD,Drive Type_FWD,Drive Type_RWD,Car,Car_ID
0.036292166,0.857142857,0.023909683,0.918181818,0,0.2,0,0.166666667,0.097204168,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Nissan Altima,3741
0.076538087,0.642857143,0.036760173,0.6,0.166666667,0.6,0,0,0.030107895,1,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Hyundai Elantra,3742
0.080932957,0.857142857,0.054826764,0.709090909,0.166666667,0.4,0,0,0.078362254,1,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Hyundai Elantra,3743
0.06412728,1,0.077814867,0.481818182,0.5,0.4,1,1,0.183051375,0.75,1,0.474342929,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,Ford Explorer,3744
0.892885961,0,0.871719556,0.109090909,1,1,0.833333333,0.833333333,0.55643245,0.75,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Audi A4,3745
0.000314194,0.071428571,0.009623254,0.781818182,0.333333333,0.2,0,0,0.093534166,0.75,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Kia Forte,3746
0.125156968,0.142857143,0.123761469,0.818181818,0.666666667,0.2,0.333333333,0.666666667,0.164266516,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Nissan Leaf,3747
0.757180201,0.785714286,0.718824843,0.140909091,0.833333333,0.6,1,0.833333333,0.752965685,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Audi A4,3748
0.865016994,0.857142857,0.716374755,0.068181818,1,1,1,0.833333333,0.737647282,0.75,0.6,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Mercedes S-Class,3749
0.330432694,0.714285714,0.257991567,0.209090909,1,1,0.5,0.5,0.685369799,0.25,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,Ford Mustang,3750
0.231077667,0.642857143,0.21788239,0.931818182,0.666666667,0.8,0.5,0.666666667,0.141705256,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Kia Niro EV,3751
0.222606609,0.928571429,0.220374687,0.436363636,0.5,0.2,0.666666667,0.5,0.1949465,1,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Volkswagen Passat,3752
0.103875737,0.642857143,0.105911585,0.563636364,0.666666667,0.6,0.666666667,0.833333333,0.245048196,0.75,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Volkswagen Tiguan,3753
0.051229987,0.357142857,0.03430384,0.963636364,0,0,0.333333333,0.166666667,0.022769433,0.25,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Kia Forte,3754
0.202156017,1,0.185842403,0.863636364,0.5,0.4,0.666666667,0.666666667,0.09107619,1,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Hyundai Ioniq,3755
0.788922726,0.857142857,0.656915806,0.159090909,1,0.6,1,0.833333333,0.862222263,0.5,0.4,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Jaguar XF,3756
0.160284617,0.571428571,0.150287645,0.486363636,0.666666667,0.8,0.5,0.333333333,0.248173866,0,1,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Hyundai Kona,3757
0.604971494,0.785714286,0.599511289,0.045454545,0.833333333,0.4,0.833333333,0.833333333,0.657951183,1,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Porsche 911,3758
0.038555928,0.071428571,0.031784484,0.790909091,0.166666667,0,0.166666667,0.333333333,0.077537274,1,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Ford Fusion,3759
0.231028672,1,0.219080462,0.940909091,0.5,1,0.666666667,0.5,0.177500112,0.25,0.4,0.39048811,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Hyundai Ioniq,3760
0.38250327,1,0.285566062,0.040909091,1,0.6,0.333333333,0.166666667,0.717827729,0,0.4,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Dodge Charger,3761
0.020830869,0,0.008279304,0.595454545,0.166666667,0.2,0,0,0.088163318,0.5,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Ford Fusion,3762
0.069514861,0.357142857,0.035240974,0.563636364,0,0.6,0.333333333,0,0.073693024,1,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Kia Forte,3763
0.543037782,0.785714286,0.473024454,0.059090909,0.666666667,0.2,0.833333333,0.666666667,0.65337139,0.5,0.4,0.474342929,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Mercedes C-Class,3764
0.104822968,0.928571429,0.122112582,0.627272727,0.5,1,0.666666667,0.666666667,0.109236532,0.75,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Toyota Highlander,3765
0.191651786,0.928571429,0.175844192,0.886363636,0.666666667,0,0.333333333,0.666666667,0.070997577,0.5,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Hyundai Ioniq,3766
0.034244013,0.642857143,0.031400565,0.940909091,0.333333333,0.6,0.333333333,0.333333333,0.149120819,1,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Nissan Sentra,3767
0.232689193,0.357142857,0.172674312,0.940909091,0.333333333,1,0.666666667,0.666666667,0.124379145,1,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Tesla Model 3,3768
0.106312602,0.357142857,0.095575768,0.5,0.666666667,0.6,0.666666667,1,0.208974234,1,1,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Mazda CX-5,3769
0.929771579,0.928571429,0.824986381,0.040909091,1,1,1,0.666666667,0.793142956,1,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,Jaguar XF,3770
0.175332433,0.214285714,0.143770901,0.540909091,0.666666667,0,0.833333333,0.666666667,0.290246276,1,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Nissan Rogue,3771
0.063475693,0.285714286,0.076698205,0.590909091,0.333333333,0,0.833333333,1,0.086686065,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,Ford Explorer,3772
0.350768046,0.571428571,0.331749261,0.136363636,1,0.2,0.666666667,0.5,0.336343352,0.25,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Dodge Charger,3773
0.105024139,0.785714286,0.108659558,0.554545455,0.5,1,0.833333333,0.833333333,0.249739014,0.75,1,0.474342929,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,Volkswagen Tiguan,3774
0.016613538,0.928571429,0.017190341,0.613636364,0,0.6,0.166666667,0,0.077039203,0.75,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Suzuki Baleno,3775
0.132416245,0,0.137485376,0.786363636,0.333333333,1,0.333333333,0.666666667,0.046824909,0.5,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Kia Niro EV,3776
0.179109028,0.428571429,0.153352814,0.868181818,0.333333333,0.2,0.333333333,0.333333333,0.040043115,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Hyundai Ioniq,3777
0.970141718,0.642857143,0.771713161,0.131818182,0.666666667,0,1,0.666666667,0.59365984,1,0.6,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Mercedes S-Class,3778
0.070829607,0.214285714,0.044358367,0.995454545,0,0.6,0.166666667,0,0.017395501,0.75,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Ford Focus,3779
0.039321673,0.5,0.01701168,0.668181818,0,1,0,0.166666667,0.130411518,0.5,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Suzuki Swift,3780
0.385535319,0.428571429,0.343434578,0.077272727,0.833333333,0.8,0.333333333,0.5,0.451294601,0.75,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Chevrolet Camaro,3781
0.900485172,0.142857143,0.756991526,0.036363636,0.666666667,0.4,1,0.833333333,0.575036893,0.25,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Audi A4,3782
0.061220043,0.714285714,0.038485787,0.868181818,0.166666667,0.8,0,0.333333333,0.037218138,0.75,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Nissan Sentra,3783
0.176199142,0.142857143,0.151838818,0.536363636,0.666666667,1,0.333333333,0.166666667,0.265310308,0.5,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,Volkswagen Passat,3784
0.300526769,0.142857143,0.212504569,0.2,0.833333333,0.6,0.333333333,0.5,0.733400565,0.5,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Chevrolet Corvette,3785
0.143639714,0.285714286,0.154249647,0.513636364,0.333333333,0.4,1,0.833333333,0.108667527,0.5,0.6,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,Kia Sorento,3786
0.383013875,0.857142857,0.342402852,0.295454545,1,1,0.5,0.333333333,0.699590286,1,0.4,0.474342929,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Ford Mustang,3787
0.009968912,1,0.013221978,0.818181818,0.166666667,0.6,0.166666667,0,0.006175781,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Nissan Altima,3788
0.075833125,0.857142857,0.050760571,0.695454545,0.166666667,0.4,0.333333333,0.333333333,0.019500355,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Honda Civic,3789
0.142105087,0.571428571,0.128454943,0.468181818,0.333333333,0,0.666666667,0.5,0.240821525,0.5,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Hyundai Kona,3790
0.123634995,1,0.104439797,0.804545455,0.5,0.2,0.5,0.666666667,0.090167941,0.5,0.4,0.446808511,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Kia Niro EV,3791
0.982211995,0.214285714,0.86657515,0.063636364,0.833333333,0.8,1,0.666666667,0.672313535,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Jaguar F-Pace,3792
0.560893385,0.857142857,0.497754418,0.159090909,1,0,1,0.666666667,0.89022993,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Jaguar F-Pace,3793
0.100648953,0.928571429,0.091058874,0.495454545,0.666666667,0.4,0.333333333,0.166666667,0.359732676,0.75,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Kia Optima,3794
0.455483616,0,0.373019852,0.277272727,1,0.2,0.666666667,0.5,0.546400083,1,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Nissan GT-R,3795
0.196720522,0.428571429,0.182332315,0.418181818,0.333333333,0.8,0.666666667,0.5,0.207705154,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,Jeep Grand Cherokee,3796
0.170104706,0.428571429,0.177676251,0.463636364,0.5,1,1,1,0.122849464,0,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Subaru Outback,3797
0.878246164,0.714285714,0.732480523,0.159090909,1,0.8,1,1,0.539709268,0.75,0.6,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Jaguar XF,3798
0.176005326,0.928571429,0.133492151,0.831818182,0.5,0,0.333333333,0.5,0.086952834,0.25,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Chevrolet Bolt,3799
0.11349909,0.857142857,0.107794872,0.354545455,0.5,0.4,0.333333333,0.333333333,0.264105992,0.75,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Buick Enclave,3800
0.047244542,0.071428571,0.022700626,0.8,0.333333333,0.6,0.166666667,0.333333333,0.15414317,0.75,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Kia Forte,3801
0.049754196,0.5,0.031672662,0.859090909,0.333333333,0.6,0.166666667,0.333333333,0.14469677,1,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Ford Fusion,3802
0.750795421,0.357142857,0.590287393,0.031818182,1,1,0.833333333,0.666666667,0.893318592,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Lexus LS,3803
0.622249813,0.357142857,0.633177904,0.172727273,0.666666667,1,0.833333333,0.833333333,0.704245637,0.5,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Audi Q7,3804
0.106242734,0.5,0.111544562,0.822727273,0.666666667,1,0.333333333,0.333333333,0.123634351,0.5,0.6,0.023779725,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Honda Clarity,3805
0.394227773,0.642857143,0.369729477,0.009090909,1,0.8,0.333333333,0.166666667,0.767628731,0.5,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Dodge Charger,3806
0.658556472,1,0.64742334,0.104545455,0.666666667,0.2,0.833333333,1,0.696637322,0,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Porsche Cayenne,3807
0.821139136,0,0.686067204,0.081818182,0.666666667,0.6,0.833333333,0.833333333,0.633170959,0.75,0.4,0.474342929,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Maserati Ghibli,3808
0.179629908,0.5,0.146527951,0.777272727,0.5,1,0.5,0.666666667,0.222466889,0.75,0.6,0.305381727,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Hyundai Ioniq,3809
0.240072796,0.642857143,0.222378585,0.790909091,0.666666667,0.4,0.5,0.333333333,0.163655877,0.5,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Toyota Prius,3810
0.16640793,0.214285714,0.170781196,0.640909091,0.5,0.6,0.5,0.5,0.325947069,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,GMC Acadia,3811
0.479272339,0.5,0.397888986,0.181818182,0.833333333,1,1,0.833333333,0.806774392,0,0.6,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Maserati Ghibli,3812
0.053828437,0.214285714,0.044226655,0.886363636,0.333333333,0.8,0.166666667,0.166666667,0.09654881,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Toyota Camry,3813
0.274888576,0.785714286,0.242203631,0.040909091,1,0,0.333333333,0.166666667,0.50494448,0.5,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Subaru WRX,3814
0.333455063,0.857142857,0.257948145,0.140909091,1,0.2,0.333333333,0.5,0.449814264,0,0,0.474342929,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Chevrolet Camaro,3815
0.131920187,0.785714286,0.118931485,0.909090909,0.666666667,0,0.5,0.5,0.099924287,0,0.6,0.694618273,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Kia Niro EV,3816
0.125000845,0.642857143,0.140315221,0.527272727,0.666666667,0.2,1,0.833333333,0.292138331,1,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Ford Explorer,3817
0.83161065,0.285714286,0.737719463,0.081818182,0.833333333,1,1,0.666666667,0.777266342,0.5,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Audi A4,3818
0.137589569,0.571428571,0.110227383,0.872727273,0.666666667,0.6,0.666666667,0.666666667,0.186192465,0.75,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,BMW i3,3819
0.030768741,0,0.030083212,0.836363636,0,0.4,0.166666667,0,0.111828663,1,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Honda Accord,3820
0.097416924,0,0.094088542,0.977272727,0.5,0.8,0.333333333,0.5,0.091648278,0.75,0.6,0.188986233,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Nissan Leaf,3821
0.02639853,1,0.017445208,0.595454545,0.333333333,0.8,0.333333333,0.333333333,0.065591264,0.5,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Honda Civic,3822
0.208575515,0.428571429,0.188853049,0.909090909,0.5,0.6,0.666666667,0.666666667,0.079136347,0.75,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Tesla Model S,3823
0.186217644,0.357142857,0.152667367,0.345454545,0.666666667,0.6,0.333333333,0.5,0.278465261,0,1,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,Buick Enclave,3824
0.106311683,0.285714286,0.085875788,0.877272727,0.5,0.8,0.5,0.666666667,0.030646059,0,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Hyundai Ioniq,3825
0.213564865,1,0.177731064,0.627272727,0.666666667,1,0.666666667,0.333333333,0.170181696,0,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,GMC Acadia,3826
0.078511071,0.357142857,0.058479607,0.981818182,0.166666667,0.2,0.166666667,0,0.125191788,0.75,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Nissan Altima,3827
0.058830766,0.5,0.073893396,0.759090909,0.333333333,0.4,0.833333333,0.666666667,0.125978217,1,1,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Subaru Outback,3828
0.205768269,0.642857143,0.20898737,0.809090909,0.666666667,0,0.333333333,0.666666667,0.091714585,0.25,0.6,0.380475594,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Ford Mustang Mach-E,3829
0.025002235,0.5,0.024875032,0.940909091,0.333333333,0,0,0.166666667,0.142965084,0.75,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Honda Accord,3830
0.301094426,0.214285714,0.281597006,0.263636364,1,0.6,0.5,0.166666667,0.548432462,0.5,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Chevrolet Camaro,3831
0.113562307,0.071428571,0.129823407,0.981818182,0.5,0,0.5,0.5,0.173774597,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Tesla Model 3,3832
0.184948431,0.142857143,0.155904837,0.572727273,0.666666667,0.2,0.666666667,0.833333333,0.280608665,0.25,1,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Subaru Outback,3833
0.227307345,0.142857143,0.177786686,0.927272727,0.5,0.2,0.333333333,0.333333333,0.169350548,0.5,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,BMW i3,3834
0.339846657,1,0.320843924,0.213636364,0.833333333,0.4,0.5,0.5,0.372876834,0.25,0.4,0.474342929,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Chevrolet Corvette,3835
0.238121281,0.428571429,0.178722779,0.75,0.5,0,0.5,0.333333333,0.346480576,0.75,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Hyundai Kona,3836
0.094660348,1,0.089016411,0.763636364,0.333333333,0.2,0.666666667,0.333333333,0.182059858,0.25,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Chrysler Pacifica,3837
0.011983969,0.571428571,0.018172227,0.668181818,0,0,0.166666667,0,0.007279865,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Honda Accord,3838
0.233893458,0.214285714,0.169113286,0.645454545,0.333333333,1,0.666666667,0.333333333,0.166470059,0.25,1,0.474342929,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Jeep Grand Cherokee,3839
0.196997673,0.5,0.191748171,0.918181818,0.5,1,0.333333333,0.333333333,0.155296599,0.25,0.4,0.921151439,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,BMW i3,3840
0.236907553,0.428571429,0.192514681,0.831818182,0.666666667,0,0.666666667,0.333333333,0.147244183,0.25,0.4,0.898623279,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Tesla Model 3,3841
0.41430647,0.357142857,0.359336476,0.05,1,0,0.5,0.5,0.563337605,0.5,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Chevrolet Corvette,3842
0.133351417,0.571428571,0.137690866,0.559090909,0.5,0.4,0.333333333,0.333333333,0.226362026,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Buick Enclave,3843
0.280567962,0.428571429,0.202497685,0.218181818,0.833333333,0.2,0.666666667,0.5,0.393641644,0.75,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Subaru WRX,3844
0.16811047,0.714285714,0.153281581,0.754545455,0.5,0.6,0.833333333,0.666666667,0.090878811,0.75,0.6,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Hyundai Tucson,3845
0.070338632,0.571428571,0.071196708,0.654545455,0.333333333,0.6,0.666666667,0.833333333,0.123879531,0,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Honda CR-V,3846
0.093553262,0.071428571,0.095860816,0.481818182,0.5,0.6,1,1,0.097153281,0.75,1,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Chevrolet Traverse,3847
0.094351779,0.714285714,0.112305405,0.531818182,0.5,0.8,0.833333333,1,0.231578671,0,1,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Subaru Outback,3848
0.11562571,0.071428571,0.11572622,0.404545455,0.333333333,0.2,0.5,0.5,0.323436664,0,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Dodge Durango,3849
0.003950348,0.785714286,0.000389528,0.881818182,0.166666667,0,0.166666667,0.166666667,0.089808651,0,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Kia Forte,3850
0.066957293,0.357142857,0.04144983,0.804545455,0.166666667,1,0.333333333,0.166666667,0.000362374,1,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Toyota Camry,3851
0.207753907,0.214285714,0.200569242,0.572727273,0.666666667,0.8,0.666666667,0.166666667,0.252452965,0,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Tata Harrier,3852
0.192386977,0.214285714,0.139490315,0.504545455,0.5,1,0.333333333,0.166666667,0.305590893,0,1,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Tata Harrier,3853
0.12458055,1,0.10418811,0.668181818,0.5,0.8,0.666666667,0.5,0.197978106,0.75,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Kia Optima,3854
0.176326874,0.642857143,0.145851525,0.572727273,0.666666667,0.6,0.5,0.5,0.335715751,0.75,0.4,0.474342929,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,Buick Enclave,3855
0.365255289,0.142857143,0.306423065,0.245454545,1,1,0.333333333,0.333333333,0.7318678,0.75,0,0.474342929,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Chevrolet Camaro,3856
0.082895342,0.428571429,0.079583383,0.95,0.333333333,1,0.5,0.5,0.167225648,0.25,0.4,0.329161452,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Tesla Model 3,3857
0.128623372,0.428571429,0.13778407,0.413636364,0.5,0.6,0.666666667,0.833333333,0.28556471,0.5,1,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Honda CR-V,3858
0.045341372,0.857142857,0.019494667,0.877272727,0.166666667,0.2,0.166666667,0.166666667,0.018192724,0.5,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Toyota Corolla,3859
0.702122245,0,0.661710868,0.013636364,0.666666667,0.4,0.833333333,0.666666667,0.54617649,0,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Porsche Cayenne,3860
0.234718527,0.642857143,0.221581663,0.681818182,0.666666667,0.6,0.5,0.166666667,0.345691063,1,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,Buick Enclave,3861
0.230136438,1,0.175238073,0.404545455,0.5,0,0.666666667,0.166666667,0.177370582,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,Hyundai Kona,3862
0.033809604,0.285714286,0.021037746,0.686363636,0,1,0,0.166666667,0.064679931,0,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Hyundai Elantra,3863
0.482897786,0.071428571,0.448928477,0.05,0.666666667,0,0.833333333,0.833333333,0.947619202,0.75,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Mercedes S-Class,3864
0.261357975,0.357142857,0.237086632,0.009090909,0.833333333,0.6,0.333333333,0.333333333,0.437382518,0.75,0,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Nissan GT-R,3865
0.100914584,0.714285714,0.113269656,0.568181818,0.333333333,1,0.833333333,1,0.249381265,0.75,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Hyundai Tucson,3866
0.707277398,0.214285714,0.590467904,0.131818182,0.833333333,0.8,1,0.833333333,0.748075947,1,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,BMW X5,3867
0.144173465,0.571428571,0.109874397,0.854545455,0.666666667,0.4,0.666666667,0.5,0.043922831,1,0.4,0.222778473,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Ford Mustang Mach-E,3868
0.143579633,0.571428571,0.125909626,0.8,0.5,0,0.666666667,0.666666667,0.148487049,0.25,0.4,0.964956195,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Hyundai Ioniq,3869
0.192436512,0.785714286,0.164863517,0.740909091,0.5,0.4,0.333333333,0.166666667,0.261555495,0.25,0.4,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Buick Enclave,3870
0.210455323,0.214285714,0.203364048,0.5,0.5,0.6,0.333333333,0.5,0.188434559,1,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Chrysler Pacifica,3871
0.102861341,0,0.121194702,0.627272727,0.5,0.6,0.666666667,0.5,0.231003499,0.75,1,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Hyundai Kona,3872
